sep=;
SIN;LAST NAME;FIRST NAME;GENDER;EMAIL;BIRTHDATE;ADDRESS;LANGUAGE;SALARY;MARITAL STATUS;EMPLOYEE NUMBER;HIRE DATE;INSURANCE;FAKETAG
303468201;ROXIE;GOFF;F;ROXIE.GOFF@agc.ia.ca;1988-06-21;119 Matthew Lane, Nashville TN 37215;E;279329$;divorced;913483;2020-03-16;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
641276738;STELLA;FOSTER;F;STELLA.FOSTER@agc.ia.ca;1928-02-14;1300 Lemos Lane, Fremont CA 94539;F;207098$;widowed;328923;2010-08-09;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
155328362;MILES;ROSE;M;MILES.ROSE@gmail.com;1920-11-25;5630 Silverado Way, Anchorage AK 99518;E;77276$;single;592953;1998-05-17;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
733840359;CHARLES;WILSON;M;CHARLES.WILSON@outlook.com;1976-03-26;370 Wallace Road, Nashville TN 37211;F;50819$;single;609888;2004-12-20;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
621368653;ANGELINE;JOHNSTON;F;ANGELINE.JOHNSTON@outlook.com;1995-11-16;1106 Commanders Way South, Annapolis MD 21409;F;270466$;widowed;509056;2006-05-17;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
637711086;MARITZA;ROBERTSON;F;MARITZA.ROBERTSON@ia.ca;1993-12-23;8700 Seaton Boulevard, Montgomery AL 36116;E;224726$;maried;564653;2002-05-26;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
758315428;ROBBIE;HURLEY;F;ROBBIE.HURLEY@outlook.com;1940-09-24;43 Main Street, Essex VT 05452;E;49894$;single;798585;1996-03-03;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
205601040;BERRY;STAFFORD;M;BERRY.STAFFORD@outlook.com;1988-03-08;3555 Alamosa Drive, Anchorage AK 99502;F;227643$;maried;086013;1974-05-08;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
314400813;ANTONY;SLOAN;M;ANTONY.SLOAN@hotmail.com;1972-04-28;1328 Jenks Avenue, Panama City FL 32401;E;191509$;single;265572;1979-07-18;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
537848509;ELLIOT;HUBER;M;ELLIOT.HUBER@ia.ca;1971-09-13;1010 M Street Northwest, Washington DC 20001;E;175161$;single;809460;2004-05-04;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
710580069;PATTY;BRENNAN;F;PATTY.BRENNAN@ia.ca;1968-07-12;3555 Alamosa Drive, Anchorage AK 99502;F;91542$;single;715425;2022-07-02;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
314421579;DANTE;CLEMENTS;M;DANTE.CLEMENTS@ia.ca;1986-11-21;65 Lowry Road, Falmouth MA 02540;F;33916$;widowed;971524;2000-08-18;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
356627117;ANDREA;LEVINE;M;ANDREA.LEVINE@outlook.com;1990-05-31;2732 Rosedale Place, Nashville TN 37211;F;146442$;single;158659;1983-10-04;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
742726466;LETICIA;CHAN;F;LETICIA.CHAN@gmail.com;1946-01-27;894 Windmill Park Lane, Mountain View CA 94043;F;219681$;widowed;218360;1979-02-10;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
782444483;RAYMUNDO;RAY;M;RAYMUNDO.RAY@hotmail.com;1961-01-27;1513 Southeast 9th Street, Moore OK 73160;F;55452$;widowed;361291;2004-01-04;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
775042013;BERNADETTE;JOHNS;F;BERNADETTE.JOHNS@hotmail.com;1968-01-21;8496 Isles Court, Pasadena MD 21122;F;236550$;common-law partner;802018;1994-10-05;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
786436220;EUGENE;BARRETT;M;EUGENE.BARRETT@ia.ca;1956-06-26;3104 Southwest 46th Street, Oklahoma City OK 73119;F;97606$;single;113999;1983-04-11;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
207238361;STAN;BURCH;M;STAN.BURCH@ia.ca;1997-03-02;2433 Southwest 36th Street, Oklahoma City OK 73109;E;288498$;maried;932741;1985-07-05;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
703010462;ERNIE;MAYS;M;ERNIE.MAYS@outlook.com;1943-04-18;8221 Surf Drive, Panama City FL 32408;E;22211$;common-law partner;289893;1998-03-12;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
302608583;DOYLE;BUSH;M;DOYLE.BUSH@hotmail.com;1988-11-11;228 Central Street, Milford MA 01757;E;141833$;divorced;645986;1998-06-24;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
606400513;WENDY;SCHNEIDER;F;WENDY.SCHNEIDER@hotmail.com;1976-03-30;222 Quince Street, San Diego CA 92103;E;81779$;single;143225;2014-04-13;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
360616379;JERRY;LLOYD;M;JERRY.LLOYD@agc.ia.ca;1983-10-02;663 Chesapeake Way, Fayetteville AR 72701;F;21447$;divorced;412840;2019-08-19;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
757836655;HAZEL;BLEVINS;F;HAZEL.BLEVINS@hotmail.com;1998-06-24;913 Fallview Trail, Nashville TN 37211;E;218986$;single;519164;1979-02-04;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
450057252;CHANCE;PENA;M;CHANCE.PENA@outlook.com;1953-10-10;4604 Virginia Loop Road, Montgomery AL 36116;F;162796$;maried;464176;2019-08-24;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
612026120;WILLA;BERGER;F;WILLA.BERGER@gmail.com;1924-04-28;9036 Calico Court, Hesperia CA 92344;E;183957$;common-law partner;005780;1987-11-04;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
104806468;ALLISON;LYNN;F;ALLISON.LYNN@ia.ca;1989-01-21;2787 West Blackstone Crossing, Fayetteville AR 72704;E;60432$;single;195441;1975-08-03;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
333736031;DWAYNE;MORRISON;M;DWAYNE.MORRISON@outlook.com;1942-07-15;14003 Crossbranch Court, Louisville KY 40245;F;280720$;maried;373735;2022-11-17;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
253243208;GEORGETTE;WHITNEY;F;GEORGETTE.WHITNEY@outlook.com;1988-04-12;88 Shute Street, Everett MA 02149;E;28955$;single;897677;1986-05-23;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
737673640;CHERI;BOYLE;F;CHERI.BOYLE@gmail.com;1938-03-02;78 School Street, Woburn MA 01801;E;111182$;divorced;431612;1984-05-03;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
671717874;QUENTIN;REILLY;M;QUENTIN.REILLY@gmail.com;1957-12-04;4696 Bull Run Road, Ashland City TN 37015;F;191398$;maried;714314;1988-11-13;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
450641253;MARTY;GLASS;M;MARTY.GLASS@outlook.com;1952-02-10;9101 Vanguard Drive, Anchorage AK 99507;E;75534$;widowed;208573;1970-08-01;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
565856820;ARRON;CAMACHO;M;ARRON.CAMACHO@hotmail.com;1987-01-19;10383 Eagle River Lane, Anchorage AK 99577;F;292177$;widowed;107845;2018-05-07;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
414565226;MURIEL;WILLIAMS;F;MURIEL.WILLIAMS@ia.ca;1998-03-01;17878 Front Beach Road, Panama City Beach FL 32413;E;278648$;common-law partner;800982;2012-05-07;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
233002716;NAOMI;BRADSHAW;F;NAOMI.BRADSHAW@hotmail.com;1949-07-29;2505 North Hampton Court, Fayetteville AR 72703;F;209834$;widowed;908476;1996-03-28;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
105781454;JOSEPH;SANDOVAL;M;JOSEPH.SANDOVAL@agc.ia.ca;1998-12-09;2212 Greenville Street, Montgomery AL 36107;F;108515$;widowed;686475;1992-08-20;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
706571833;BRADFORD;BRADFORD;M;BRADFORD.BRADFORD@hotmail.com;1924-09-14;223 Goose Pond Road, Fairfax VT 05454;E;173565$;single;286087;1982-06-01;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
171505381;RICK;RIVAS;M;RICK.RIVAS@outlook.com;1952-06-10;3013 Sprowl Road, Jeffersontown KY 40299;F;258056$;widowed;495763;1973-08-31;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
254765704;URSULA;WALLER;F;URSULA.WALLER@ia.ca;1963-07-18;110 Elmwood Avenue, Barre VT 05641;E;239777$;common-law partner;301509;2000-08-04;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
312150519;LINA;LYNN;F;LINA.LYNN@ia.ca;1960-10-18;4296 North Blossom Court, Fayetteville AR 72703;E;24630$;maried;877711;1991-07-25;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
381532720;JOHNNY;ROMERO;M;JOHNNY.ROMERO@gmail.com;1939-03-09;3505 Albee Drive, Nashville TN 37076;E;282619$;divorced;459832;2014-09-07;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
360270730;RANDALL;MIDDLETON;M;RANDALL.MIDDLETON@outlook.com;1998-08-01;4940 Fuller Road, Montgomery AL 36110;F;155746$;widowed;439991;2007-12-17;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
177363744;PEGGY;HOLMAN;F;PEGGY.HOLMAN@hotmail.com;1945-03-19;1630 Eton Way, Crofton MD 21114;F;151381$;single;222636;2021-01-16;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
148617350;AIDA;OWENS;F;AIDA.OWENS@ia.ca;1930-08-01;28 Wilfred Road, Manchester CT 06040;E;108052$;maried;928376;1979-05-26;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
224343624;LAVERNE;ZAMORA;F;LAVERNE.ZAMORA@agc.ia.ca;1950-12-19;1309 Columbia Road Northwest, Washington DC 20009;F;196469$;maried;480393;2010-10-10;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
200546406;CARY;KIRKLAND;M;CARY.KIRKLAND@gmail.com;1985-01-30;6 Oak Street, Town of Rockingham VT 05101;F;28643$;single;134272;2020-09-03;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
412010639;MARYLOU;BAXTER;F;MARYLOU.BAXTER@agc.ia.ca;1963-09-10;5811 Crossings Boulevard, Nashville TN 37013;E;279162$;widowed;688585;1984-11-11;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
671644284;BOB;GOODMAN;M;BOB.GOODMAN@agc.ia.ca;1920-10-03;467 North Mountain Ranch Road, Fayetteville AR 72704;E;114060$;maried;493430;2018-10-15;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
401566237;CLEVELAND;MEADOWS;M;CLEVELAND.MEADOWS@gmail.com;1948-01-06;8219 Minor Lane, Louisville KY 40219;E;204323$;common-law partner;154897;2004-05-31;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
127861755;GALE;RAYMOND;M;GALE.RAYMOND@agc.ia.ca;1961-08-28;817 25th Street Northwest, Washington DC 20037;E;91718$;maried;098030;1973-04-21;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
448601179;DILLON;OBRIEN;M;DILLON.OBRIEN@outlook.com;1949-06-14;445 South Potomac Circle, Aurora CO 80012;E;218556$;maried;096604;1987-10-13;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
454787045;BERTHA;BERNARD;F;BERTHA.BERNARD@hotmail.com;1939-04-06;8404 South Villa Avenue, Oklahoma City OK 73159;F;220129$;divorced;230826;1982-08-27;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
362084303;LIZZIE;CRAIG;F;LIZZIE.CRAIG@outlook.com;1983-06-26;10340 West 62nd Place, Arvada CO 80004;F;171094$;maried;267293;1984-08-02;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
160437703;SANDY;TREVINO;F;SANDY.TREVINO@ia.ca;1945-07-18;3215 Madsen Street, Hayward CA 94541;F;146328$;common-law partner;590661;2013-05-10;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
332885441;JAMAAL;MCCOY;M;JAMAAL.MCCOY@outlook.com;1962-06-30;38676 Greenwich Circle, Fremont CA 94536;F;135913$;maried;532339;2000-09-08;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
712686062;HILARY;SANDOVAL;F;HILARY.SANDOVAL@hotmail.com;1966-07-02;7250 Urban Drive, Arvada CO 80005;E;266195$;common-law partner;983776;2016-10-31;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
770847663;LORIE;HARRINGTON;F;LORIE.HARRINGTON@agc.ia.ca;1974-07-19;19091 Northeast 23rd Street, Harrah OK 73045;F;240873$;maried;131784;1988-01-28;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
604340034;ROYCE;MACIAS;M;ROYCE.MACIAS@agc.ia.ca;1994-11-23;8064 Claytie Circle, Nashville TN 37221;E;157562$;widowed;371187;2008-06-12;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
552723470;WINFRED;BRITT;M;WINFRED.BRITT@hotmail.com;1941-11-07;1328 Jenks Avenue, Panama City FL 32401;F;190155$;widowed;184654;2012-11-14;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
152176137;EMILY;HAWKINS;F;EMILY.HAWKINS@gmail.com;1923-05-25;6657 West Rose Garden Lane, Glendale AZ 85308;E;283359$;common-law partner;452046;2009-10-29;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
185566023;LACEY;HINES;F;LACEY.HINES@hotmail.com;1978-03-05;132 Laurel Green Court, Savannah GA 31419;F;291301$;single;057758;2013-02-22;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
147585855;KIM;BERRY;M;KIM.BERRY@ia.ca;1979-09-07;22352 North 67th Drive, Glendale AZ 85310;F;144551$;widowed;764260;1978-02-03;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
455835207;NESTOR;BALDWIN;M;NESTOR.BALDWIN@gmail.com;1971-08-28;5906 Milton Avenue, Deale MD 20751;F;236762$;common-law partner;612306;2008-09-13;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
340724665;TAD;FULTON;M;TAD.FULTON@hotmail.com;1953-08-06;8304 Glaser Lane, Louisville KY 40291;F;213764$;divorced;827605;2019-10-04;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
157820275;BEVERLY;IRWIN;F;BEVERLY.IRWIN@ia.ca;1944-07-23;1025 West 19th Street, Panama City FL 32405;F;227056$;divorced;581176;2007-05-20;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
138760574;ROOSEVELT;FITZPATRICK;M;ROOSEVELT.FITZPATRICK@ia.ca;1997-03-26;9 Kimball Court, Burlington MA 01803;F;251451$;maried;154141;1986-06-25;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
442541579;MELBA;CONWAY;F;MELBA.CONWAY@gmail.com;1994-05-17;1738 Annabellas Drive, Panama City Beach FL 32407;F;272288$;divorced;399931;2001-02-08;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
115122335;FRAN;JONES;F;FRAN.JONES@hotmail.com;1954-12-07;12800 Saunders Road, Anchorage AK 99516;E;152831$;divorced;054187;2009-10-21;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
780062634;JAN;FARMER;M;JAN.FARMER@hotmail.com;1922-01-03;124 Crane Street, Panama City FL 32413;E;22345$;maried;665570;1979-07-14;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
746267483;NATALIE;BARKER;F;NATALIE.BARKER@ia.ca;1993-12-06;327 Idlewylde Drive, Louisville KY 40206;F;92451$;maried;433856;2000-10-05;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
632585386;PETER;WILLIS;M;PETER.WILLIS@ia.ca;1928-07-08;1320 Dunbarton Road, Montgomery AL 36117;F;265020$;divorced;446114;1978-11-02;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
311503437;FELECIA;KINNEY;F;FELECIA.KINNEY@agc.ia.ca;1961-09-25;720 East Muhammad Ali Boulevard, Louisville KY 40202;F;119448$;maried;251942;1973-01-19;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
330440587;LADONNA;HOOVER;F;LADONNA.HOOVER@outlook.com;1961-03-05;8821 West Myrtle Avenue, Glendale AZ 85305;F;176566$;divorced;787316;2018-01-26;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
562462713;DIANNA;GILMORE;F;DIANNA.GILMORE@hotmail.com;1938-04-22;9 Kimball Court, Burlington MA 01803;E;30727$;maried;997460;1999-12-16;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
706628625;MARCELINO;WEBSTER;M;MARCELINO.WEBSTER@outlook.com;1945-02-06;20 Masters Way, Manchester CT 06040;F;146565$;single;143028;2021-12-31;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
437060775;XAVIER;REED;M;XAVIER.REED@agc.ia.ca;1944-05-23;503 Orchard Road, Glen Burnie MD 21061;E;285161$;divorced;677639;1978-02-09;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
313854523;TRENTON;MEYERS;M;TRENTON.MEYERS@ia.ca;1950-11-20;65 Arcellia Drive, Manchester CT 06042;F;217230$;widowed;112528;2020-04-13;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
251315644;SANG;SANTIAGO;M;SANG.SANTIAGO@outlook.com;1936-10-31;1515 Chandlee Avenue, Panama City FL 32405;F;63054$;widowed;036209;2000-02-12;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
225715036;TIM;MCCARTY;M;TIM.MCCARTY@agc.ia.ca;1943-02-27;173 Spruce Street, Manchester CT 06040;F;24297$;single;135792;1982-03-21;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
688540764;GARLAND;JOHNSTON;M;GARLAND.JOHNSTON@hotmail.com;1959-08-21;642 South 2nd Street, Louisville KY 40202;F;70502$;maried;263828;1974-09-01;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
731708749;SCOTTIE;HARRISON;M;SCOTTIE.HARRISON@ia.ca;1926-05-25;34 Harris Street, Brookline MA 02446;F;140137$;single;628450;1973-10-19;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
434183356;JACQUELINE;WHITLEY;F;JACQUELINE.WHITLEY@agc.ia.ca;1945-06-19;2685 California Street, Mountain View CA 94040;E;229313$;single;205460;1981-01-27;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
528382781;LAMONT;GONZALES;M;LAMONT.GONZALES@outlook.com;1973-08-31;2035 Ninth Street, Berkeley CA 94710;E;297357$;single;660446;1983-09-07;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
527244636;KATHIE;REEVES;F;KATHIE.REEVES@hotmail.com;1927-08-30;2027 North Shannon Drive, Fayetteville AR 72703;F;93402$;divorced;225123;2020-07-22;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
252385174;SANG;MENDEZ;M;SANG.MENDEZ@agc.ia.ca;1931-08-30;125 Connors Street, Gardner MA 01440;E;254668$;widowed;440605;1995-08-13;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
521213272;ELAINE;HOLT;F;ELAINE.HOLT@outlook.com;1945-10-12;4695 East Huntsville Road, Fayetteville AR 72701;E;239954$;widowed;470366;2016-10-27;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
603778473;FAY;CARRILLO;F;FAY.CARRILLO@gmail.com;1920-07-27;188 River Road, Essex VT 05452;F;247948$;common-law partner;430367;1993-04-25;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
607122140;VIRGIL;MASSEY;M;VIRGIL.MASSEY@agc.ia.ca;1956-02-23;463 East Rutgers Loop, Montgomery AL 36109;E;230616$;divorced;941263;1996-11-13;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
283818359;CONRAD;HUNTER;M;CONRAD.HUNTER@ia.ca;1954-08-29;12420 West Montebello Avenue, Litchfield Park AZ 85340;F;179272$;common-law partner;180077;1991-11-12;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
330276577;ADELE;BLACKBURN;F;ADELE.BLACKBURN@gmail.com;1994-07-25;2098 Lower Newton Street, Saint Albans City VT 05478;F;27745$;maried;638765;1999-10-10;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
706818861;BRITTANY;MAXWELL;F;BRITTANY.MAXWELL@gmail.com;1988-11-03;325 Joseph Circle, Southport FL 32409;F;217152$;single;459832;1992-03-25;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
426147534;HUBERT;GARZA;M;HUBERT.GARZA@hotmail.com;1965-05-02;6473 Zephyr Street, Arvada CO 80004;E;59512$;divorced;948069;2014-10-29;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
748174661;LEOPOLDO;ASHLEY;M;LEOPOLDO.ASHLEY@ia.ca;1979-04-14;36043 Soapberry Commons, Fremont CA 94536;E;295782$;common-law partner;764606;1977-04-10;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
485146104;TRICIA;MEYERS;F;TRICIA.MEYERS@agc.ia.ca;1980-05-09;9403 Fairground Road, Louisville KY 40291;F;265403$;single;200419;1996-09-13;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
406747501;FANNY;CASEY;F;FANNY.CASEY@hotmail.com;1958-06-14;10262 West 59th Avenue, Arvada CO 80004;E;205139$;widowed;122850;1990-05-31;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
526762604;ELEANOR;TREVINO;F;ELEANOR.TREVINO@outlook.com;1985-08-21;128 East Oak Street, Louisville KY 40203;F;94851$;single;726694;2005-08-29;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
723000766;TAMMY;MOSES;F;TAMMY.MOSES@gmail.com;1994-11-05;344 Island Road, Savannah GA 31406;F;231687$;widowed;883580;1982-01-20;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
